Level 1,Level 2,Level 3,Level 4,Case Scenario,Change Step Type,Target level 1,Target level 2,Target level 3,Target level 4
臺南市,安定區,許中營,,Add,Division Adjustment 1,,,,
臺南市,安定區,港口,,Add,Division Adjustment 1,,,,
臺南市,安定區,港子尾,,Add,Division Adjustment 1,,,,
臺南市,安定區,新吉,,Add,Division Adjustment 1,,,,
臺南市,安定區,新吉五路,,Add,Division Adjustment 1,,,,
臺南市,安定區,新吉六路,,Add,Division Adjustment 1,,,,
臺南市,安定區,管寮,,Add,Division Adjustment 1,,,,
臺南市,安定區,領寄,,Add,Division Adjustment 1,,,,
臺南市,安定區,蘇厝,,Add,Division Adjustment 1,,,,
臺南市,山上區,山上,,Add,Division Adjustment 1,,,,
臺南市,山上區,北勢洲,,Add,Division Adjustment 1,,,,
臺南市,山上區,石子崎,,Add,Division Adjustment 1,,,,
臺南市,山上區,明和,,Add,Division Adjustment 1,,,,
臺南市,山上區,南洲,,Add,Division Adjustment 1,,,,
臺南市,山上區,蚵�潭,,Add,Division Adjustment 1,,,,
臺南市,山上區,隙子口,,Add,Division Adjustment 1,,,,
臺南市,玉井區,三和,,Add,Division Adjustment 1,,,,
臺南市,玉井區,三埔,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大仁街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大成路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大勇街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大埕街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大智街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,大道街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,工業街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,中山路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,中正,,Add,Division Adjustment 1,,,,
臺南市,玉井區,中正路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,中圍街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,中華路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,仁愛街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,公舘,,Add,Division Adjustment 1,,,,
臺南市,玉井區,太子街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,民主街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,民生路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,民族路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,民權路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,玉井,,Add,Division Adjustment 1,,,,
臺南市,玉井區,玉安街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,竹圍,,Add,Division Adjustment 1,,,,
臺南市,玉井區,沙田,,Add,Division Adjustment 1,,,,
臺南市,玉井區,和平街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,店仔街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,忠孝街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,武成街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,信義街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,前園街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,後旦街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,神農街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,健康街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,望明,,Add,Division Adjustment 1,,,,
臺南市,玉井區,富強街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,進學街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,新興街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,福德街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,噍吧哖西路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,噍吧哖東路,,Add,Division Adjustment 1,,,,
臺南市,玉井區,層林,,Add,Division Adjustment 1,,,,
臺南市,玉井區,憲政街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,樹糖街,,Add,Division Adjustment 1,,,,
臺南市,玉井區,豐里,,Add,Division Adjustment 1,,,,
臺南市,楠西區,中正路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,中華路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,中興南路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,中興路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,仁愛路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,水庫路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,四維路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,民生路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,民族路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,民權路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,和平路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,忠孝路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,東勢路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,油車,,Add,Division Adjustment 1,,,,
臺南市,楠西區,信義路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,茄拔路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,香蕉山,,Add,Division Adjustment 1,,,,
臺南市,楠西區,鹿陶洋,,Add,Division Adjustment 1,,,,
臺南市,楠西區,博愛路,,Add,Division Adjustment 1,,,,
臺南市,楠西區,興北,,Add,Division Adjustment 1,,,,
臺南市,楠西區,龜丹,,Add,Division Adjustment 1,,,,
臺南市,楠西區,灣丘,,Add,Division Adjustment 1,,,,
臺南市,南化區,小崙,,Add,Division Adjustment 1,,,,
臺南市,南化區,北寮,,Add,Division Adjustment 1,,,,
臺南市,南化區,玉山,,Add,Division Adjustment 1,,,,
臺南市,南化區,西阿里關,,Add,Division Adjustment 1,,,,
臺南市,南化區,西埔,,Add,Division Adjustment 1,,,,
臺南市,南化區,東和,,Add,Division Adjustment 1,,,,
臺南市,南化區,南化,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,二寮,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,中正,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,內庄,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,左鎮,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,光和,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,岡林,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,草山,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,菜寮,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,睦光,,Add,Division Adjustment 1,,,,
臺南市,左鎮區,澄山,,Add,Division Adjustment 1,,,,
臺南市,仁德區,二仁路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,二行一路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,二空路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,三甲子,,Add,Division Adjustment 1,,,,
臺南市,仁德區,上崙一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,上崙街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,土庫路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,大吉路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,大同路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,大利路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,大發路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,大順路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中山路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中正西路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中正路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中生街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲七街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲九街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲八街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲十一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中洲路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,中清路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中七街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中八街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁中六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁義路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁德一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁德二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁德三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁德五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,仁德四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙七街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙九街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙八街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙十二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙十街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太乙路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子北路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子南路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太子路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太新路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,太興路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文山路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文心路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文孝路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文宏一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文宏二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文宏路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文忠路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文南街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文善街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文華一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文華路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文德路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文賢一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文賢二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,文賢路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保東路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,北保路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,四維街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,正義一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,正義二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,正義三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,正義路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,民生路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,民安路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,永德路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,田厝一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,田厝二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,田厝三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,全福路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,成功一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,成功二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,成功三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,行大一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,行大二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,行大街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,亞航街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,依仁一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,依仁二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,依仁路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,和愛街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,忠義一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,忠義二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,忠義三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,忠義路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,林頂街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,虎山一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興四街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,長興路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保仁路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保生東路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保生路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保安路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保華路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保學一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保學二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,保學路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,崇德路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,崑崙路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,淨修街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,勝利一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,勝利二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,勝利路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發一路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發七路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發二路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發三路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發五路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發六路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,開發四路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,新田一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,新田二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,新田路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林七街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林九街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林八街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林十一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林十二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林十街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林五街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林六街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林南路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,義林路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,裕忠三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,裕忠路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,裕華三街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德功路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德安路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德成路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德南路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德洋一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德洋二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德洋路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德崙路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德善一街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德善二街,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德善路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,德糖路,,Add,Division Adjustment 1,,,,
臺南市,仁德區,機場路,,Add,Division Adjustment 1,,,,
